l30_4,county,state,Total00,hud_units00,units00,pop2011_13,state_flag,Units_No_Assist_00,Gap_00,Gap_00_No_Assist,per100,per100_No_Assist,state_total00,state_units00,state_hud_units00,State_Units_No_Assist_00,State_Gap_00,State_Gap_00_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
12200,46127,46,,,,,1,,,,,,8566.950526,6253.386516,1230,5023.386516,2313.564011,3543.564011,72.99431106,58.63681015,12200,13550,
12200,46129,46,,,,,1,,,,,,8566.950526,6253.386516,1230,5023.386516,2313.564011,3543.564011,72.99431106,58.63681015,12200,13550,
12200,46135,46,420.5585644,137,223.2801,22602,0,86.28009999,197.2784644,334.2784644,53.09132161,20.51559694,,,,,,,,,,,
12200,46137,46,,,,,1,,,,,,8566.950526,6253.386516,1230,5023.386516,2313.564011,3543.564011,72.99431106,58.63681015,12200,13550,
13550,47001,47,2439.415309,609,1357.532229,75379,0,748.5322292,1081.883079,1690.883079,55.64990202,30.68490333,,,,,,,,,,,
12050,47003,47,722.5607892,172,346.3891492,45572,0,174.3891492,376.17164,548.17164,47.93910137,24.13487582,,,,,,,,,,,
12050,47005,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47007,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
13550,47009,47,2754,557,1506,124257,0,949,1248,1805,54.68409586,34.45896877,,,,,,,,,,,
12050,47011,47,2842.960174,467,1315.721412,100951,0,848.7214117,1527.238762,1994.238762,46.27998042,29.85344007,,,,,,,,,,,
12050,47013,47,1687.995943,476,1050.27789,40422,0,574.2778905,637.7180527,1113.718053,62.22040371,34.02128381,,,,,,,,,,,
12050,47015,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47017,47,682.5985622,139,405.7423383,28559,0,266.7423383,276.856224,415.856224,59.44084279,39.07748317,,,,,,,,,,,
12100,47019,47,1562.402106,372,966.7856606,57390,0,594.7856606,595.6164452,967.6164452,61.87815909,38.06866737,,,,,,,,,,,
17650,47021,47,515.9434994,10,332.5996355,39260,0,322.5996355,183.3438639,193.3438639,64.46435237,62.52615565,,,,,,,,,,,
13400,47023,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47025,47,850.1947262,125,528.9945909,31763,0,403.9945909,321.2001352,446.2001352,62.22040371,47.51788955,,,,,,,,,,,
12050,47027,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47029,47,891.008991,273,512.1878122,35517,0,239.1878122,378.8211788,651.8211788,57.48402287,26.84460141,,,,,,,,,,,
12050,47031,47,1499.972077,422,839.8132635,53151,0,417.8132635,660.1588133,1082.158813,55.98859316,27.8547361,,,,,,,,,,,
12050,47033,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47035,47,947.7395234,186,444.4815119,57023,0,258.4815119,503.2580115,689.2580115,46.89912164,27.27347605,,,,,,,,,,,
17650,47037,47,26492,7746,11908,647670,0,4162,14584,22330,44.94941869,15.71040314,,,,,,,,,,,
12050,47039,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47041,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
17650,47043,47,1048.97661,449,676.2159782,50180,0,227.2159782,372.7606318,821.7606318,64.46435237,21.66072875,,,,,,,,,,,
12050,47045,47,1439.275312,333,817.2133619,38209,0,484.2133619,622.0619498,955.0619498,56.77950252,33.64285888,,,,,,,,,,,
15350,47047,47,695.1929587,157,417.1157752,38575,0,260.1157752,278.0771835,435.0771835,60,37.41634203,,,,,,,,,,,
12050,47049,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47051,47,805.982548,177,451.2582897,40931,0,274.2582897,354.7242583,531.7242583,55.98859316,34.02781988,,,,,,,,,,,
12050,47053,47,1214.688939,358,689.694337,49674,0,331.694337,524.9946024,882.9946024,56.77950252,27.30693647,,,,,,,,,,,
12050,47055,47,772.8368522,178,465.3358925,28992,0,287.3358925,307.5009597,485.5009597,60.21140053,37.17937255,,,,,,,,,,,
12050,47057,47,300.963037,26,173.005661,22683,0,147.005661,127.957376,153.957376,57.48402287,48.84508825,,,,,,,,,,,
12050,47059,47,1426.704939,381,882.8187516,68612,0,501.8187516,543.886187,924.886187,61.87815909,35.173268,,,,,,,,,,,
12050,47061,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47063,47,1781.027972,366,1023.806527,62888,0,657.8065268,757.2214452,1123.221445,57.48402287,36.93409296,,,,,,,,,,,
14400,47065,47,10729,2906,5497,345000,0,2591,5232,8138,51.23497064,24.14950135,,,,,,,,,,,
12050,47067,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47069,47,740.5424009,122,432.8177313,26568,0,310.8177313,307.7246696,429.7246696,58.44604317,41.971632,,,,,,,,,,,
12050,47071,47,619.0322137,42,361.7998348,25986,0,319.7998348,257.2323789,299.2323789,58.44604317,51.66125894,,,,,,,,,,,
12100,47073,47,951.8750679,359,515.9282998,56689,0,156.9282998,435.9467681,794.9467681,54.20126204,16.48622862,,,,,,,,,,,
12050,47075,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47077,47,597.9832049,102,349.497522,28044,0,247.497522,248.4856828,350.4856828,58.44604317,41.38870791,,,,,,,,,,,
12050,47079,47,723.6852062,189,430.1645857,32292,0,241.1645857,293.5206205,482.5206205,59.44084279,33.32451508,,,,,,,,,,,
12050,47081,47,406.756238,46,244.9136276,24291,0,198.9136276,161.8426104,207.8426104,60.21140053,48.90241601,,,,,,,,,,,
12050,47083,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47085,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47087,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47089,47,863.3066274,223,453.3888071,52016,0,230.3888071,409.9178203,632.9178203,52.5177026,26.68678773,,,,,,,,,,,
12050,47091,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
13550,47093,47,14075.94074,3814,6675.874272,440800,0,2861.874272,7400.066467,11214.06647,47.42755312,20.33167321,,,,,,,,,,,
12050,47095,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47097,47,1177.454299,174,706.4725796,27780,0,532.4725796,470.9817197,644.9817197,60,45.22235639,,,,,,,,,,,
12050,47099,47,936.556238,145,563.9136276,42052,0,418.9136276,372.6426104,517.6426104,60.21140053,44.7291482,,,,,,,,,,,
12050,47101,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47103,47,789.4589878,187,442.0069808,33501,0,255.0069808,347.452007,534.452007,55.98859316,32.30148554,,,,,,,,,,,
13550,47105,47,777.5903809,217,456.5816656,49753,0,239.5816656,321.0087153,538.0087153,58.71750433,30.81078052,,,,,,,,,,,
12050,47107,47,1050.501577,453,486.1719243,52378,0,33.1719243,564.329653,1017.329653,46.27998042,3.157722465,,,,,,,,,,,
12050,47109,47,485.0839758,67,283.5123899,26114,0,216.5123899,201.5715859,268.5715859,58.44604317,44.63400167,,,,,,,,,,,
12050,47111,47,442.0277336,50,295.0488748,22568,0,245.0488748,146.9788588,196.9788588,66.74895088,55.43744343,,,,,,,,,,,
13400,47113,47,3095.231169,791,1659.327273,98423,0,868.3272727,1435.903896,2226.903896,53.60915493,28.05371313,,,,,,,,,,,
14400,47115,47,535.7202797,169,324,28232,0,155,211.7202797,380.7202797,60.47932331,28.93300961,,,,,,,,,,,
12050,47117,47,521.9970407,184,250.2406905,31005,0,66.24069051,271.7563502,455.7563502,47.93910137,12.6898594,,,,,,,,,,,
13300,47119,47,1448.44217,287,694.3701603,82412,0,407.3701603,754.0720099,1041.07201,47.93910138,28.12471003,,,,,,,,,,,
12050,47121,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47123,47,842.7775985,173,494.8579729,45114,0,321.8579729,347.9196256,520.9196256,58.71750433,38.19014334,,,,,,,,,,,
12600,47125,47,2174,462,886,182002,0,424,1288,1750,40.75436983,19.50321987,,,,,,,,,,,
12050,47127,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47129,47,314.7951319,61,195.8668019,21999,0,134.8668019,118.92833,179.92833,62.22040371,42.84272158,,,,,,,,,,,
12050,47131,47,871.2553041,195,494.6944274,31408,0,299.6944274,376.5608767,571.5608767,56.77950252,34.3980032,,,,,,,,,,,
12050,47133,47,354.543078,86,236.653785,22155,0,150.653785,117.889293,203.889293,66.74895088,42.49237802,,,,,,,,,,,
12050,47135,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47137,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47139,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47141,47,2468.13599,312,1157.5341,73128,0,845.5341002,1310.60189,1622.60189,46.89912164,34.25800295,,,,,,,,,,,
12050,47143,47,712.4335664,205,430.875,32272,0,225.875,281.5585664,486.5585664,60.47932331,31.70471054,,,,,,,,,,,
12050,47145,47,1264.632021,398,742.5603616,53443,0,344.5603616,522.0716591,920.0716591,58.71750433,27.24589888,,,,,,,,,,,
17650,47147,47,1114.079891,257,718.1843864,66962,0,461.1843864,395.8955043,652.8955043,64.46435237,41.39598877,,,,,,,,,,,
17650,47149,47,5505,1003,1642,274720,0,639,3863,4866,29.82742961,11.60762943,,,,,,,,,,,
12050,47151,47,655.6166329,145,407.9273158,22112,0,262.9273158,247.6893171,392.6893171,62.22040371,40.10382022,,,,,,,,,,,
12050,47153,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
13550,47155,47,1678.693373,175,881.6111929,92421,0,706.6111929,797.0821797,972.0821797,52.5177026,42.09292801,,,,,,,,,,,
15350,47157,47,33966,7420,13575,937748,0,6155,20391,27811,39.96643703,18.12106224,,,,,,,,,,,
12050,47159,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47161,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12100,47163,47,3930.124932,1116,2020.0717,156729,0,904.0717002,1910.053232,3026.053232,51.39968156,23.00363769,,,,,,,,,,,
17650,47165,47,3051.66236,705,1686.378984,166167,0,981.3789836,1365.283376,2070.283376,55.26099498,32.15883239,,,,,,,,,,,
15350,47167,47,1527.352742,337,916.4116452,61501,0,579.4116452,610.9410968,947.9410968,60,37.93567977,,,,,,,,,,,
12050,47169,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12100,47171,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
13550,47173,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47175,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47177,47,1231.231416,237,821.8340532,39910,0,584.8340532,409.397363,646.397363,66.74895088,47.49992938,,,,,,,,,,,
12100,47179,47,3269,828,1353,124818,0,525,1916,2744,41.38880392,16.05995717,,,,,,,,,,,
12050,47181,47,,,,,1,,,,,,8029.601016,4870.223839,1467,3403.223839,3159.377177,4626.377177,60.6533728,42.38347375,12050,13550,
12050,47183,47,1183.172796,187,671.7890698,34713,0,484.7890698,511.3837265,698.3837265,56.77861018,40.9736491,,,,,,,,,,,
12050,47185,47,341.1244864,109,159.9843878,26108,0,50.98438784,181.1400986,290.1400986,46.89912164,14.94597716,,,,,,,,,,,
17650,47187,47,1091,230,527,193418,0,297,564,794,48.30430797,27.22273144,,,,,,,,,,,
17650,47189,47,1305.33764,277,770.6210164,119254,0,493.6210164,534.7166236,811.7166236,59.03614458,37.81558129,,,,,,,,,,,
11350,48001,48,684.5254353,164,360.0399454,58141,0,196.0399454,324.4854899,488.4854899,52.59701492,28.63881096,,,,,,,,,,,
11050,48003,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11300,48005,48,1837.763819,347,643.2389219,87416,0,296.2389219,1194.524897,1541.524897,35.00117454,16.11953173,,,,,,,,,,,
10750,48007,48,596.9716776,82,294.6753813,23895,0,212.6753813,302.2962963,384.2962963,49.36170213,35.62570709,,,,,,,,,,,
11950,48009,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11950,48011,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48013,48,691.4521842,119,368.2329791,46329,0,249.2329791,323.219205,442.219205,53.25501713,36.04486107,,,,,,,,,,,
11050,48015,48,369.3154801,45,216.1812541,28723,0,171.1812541,153.134226,198.134226,58.53566009,46.35095557,,,,,,,,,,,
10400,48017,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48019,48,164.3382317,0,80.26304188,20582,0,80.26304188,84.07518981,84.07518981,48.84015183,48.84015183,,,,,,,,,,,
17650,48021,48,1256.83076,157,698.0478029,75240,0,541.0478029,558.7829572,715.7829572,55.54031816,43.04858061,,,,,,,,,,,
11050,48023,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48025,48,792.2076979,135,391.0472041,32547,0,256.0472041,401.1604938,536.1604938,49.36170213,32.32071649,,,,,,,,,,,
11700,48027,48,4635.003984,933,1324.944223,322242,0,391.9442231,3310.059761,4243.059761,28.58561131,8.456178774,,,,,,,,,,,
12950,48029,48,36710,8865,12674,1785855,0,3809,24036,32901,34.52465268,10.37591937,,,,,,,,,,,
10400,48031,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48033,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10850,48035,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
12100,48037,48,2687.679842,711,1414.040514,93124,0,703.0405138,1273.639328,1984.639328,52.6119403,26.15789659,,,,,,,,,,,
16850,48039,48,4626,501,2112,324596,0,1611,2514,3015,45.65499351,34.82490272,,,,,,,,,,,
13100,48041,48,10369,740,1232,200367,0,492,9137,9877,11.88157006,4.744912721,,,,,,,,,,,
10400,48043,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48045,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48047,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10550,48049,48,916.996525,255,450.8890671,37869,0,195.8890671,466.1074579,721.1074579,49.17020455,21.36202938,,,,,,,,,,,
10700,48051,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11200,48053,48,626.1063887,121,307.857792,43577,0,186.857792,318.2485966,439.2485966,49.17020455,29.84441549,,,,,,,,,,,
17650,48055,48,978.6175772,250,543.5273159,38792,0,293.5273159,435.0902613,685.0902613,55.54031816,29.99407764,,,,,,,,,,,
11050,48057,48,391.2994862,18,156.8551505,21596,0,138.8551505,234.4443357,252.4443357,40.08570316,35.485646,,,,,,,,,,,
11050,48059,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48061,48,9848,2471,3944,415191,0,1473,5904,8375,40.04874086,14.95735175,,,,,,,,,,,
11450,48063,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48065,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48067,48,528.3201581,113,277.9594862,30331,0,164.9594862,250.3606719,363.3606719,52.6119403,31.22339431,,,,,,,,,,,
10400,48069,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
17000,48071,48,273.9944393,5,179.3466172,36116,0,174.3466172,94.64782206,99.64782206,65.4562982,63.63144365,,,,,,,,,,,
11200,48073,48,974.890637,220,488.1446662,51000,0,268.1446662,486.7459708,706.7459708,50.07173601,27.50510221,,,,,,,,,,,
10400,48075,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48077,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48079,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48081,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48083,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
18250,48085,48,5347,584,1390,834110,0,806,3957,4541,25.99588554,15.0738732,,,,,,,,,,,
10400,48087,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10900,48089,48,320.5868339,39,164.0426332,20741,0,125.0426332,156.5442006,195.5442006,51.16948543,39.00429463,,,,,,,,,,,
12950,48091,48,1244.201822,204,442.1332695,114879,0,238.1332695,802.0685523,1006.068552,35.53549446,19.13944067,,,,,,,,,,,
10400,48093,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48095,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11600,48097,48,552.0788882,148,243.0972818,38519,0,95.09728183,308.9816064,456.9816064,44.03306973,17.22530672,,,,,,,,,,,
11700,48099,48,700.9960159,160,306.0557769,76522,0,146.0557769,394.940239,554.940239,43.66013072,20.83546462,,,,,,,,,,,
10400,48101,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48103,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48105,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48107,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48109,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48111,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
18250,48113,48,78282,12852,20070,2447575,0,7218,58212,71064,25.63807772,9.220510462,,,,,,,,,,,
10400,48115,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10550,48117,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48119,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
18250,48121,48,10341,580,1667,707550,0,1087,8674,9254,16.12029784,10.51155594,,,,,,,,,,,
10700,48123,48,377.0826446,109,200.815427,20417,0,91.815427,176.2672176,285.2672176,53.25501713,24.34888699,,,,,,,,,,,
10400,48125,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48127,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48129,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48131,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48133,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
12500,48135,48,3402,504,1376,144559,0,872,2026,2530,40.446796,25.63198119,,,,,,,,,,,
10400,48137,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
18250,48139,48,2233,276,1140,154083,0,864,1093,1369,51.05239588,38.69234214,,,,,,,,,,,
10450,48141,48,16929,4556,5607,824916,0,1051,11322,15878,33.12068049,6.208281647,,,,,,,,,,,
11500,48143,48,1219.281633,110,654.3265307,39410,0,544.3265307,564.955102,674.955102,53.66492147,44.64321581,,,,,,,,,,,
10400,48145,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48147,48,746.7702936,93,402.3488774,33776,0,309.3488774,344.4214162,437.4214162,53.87853277,41.42490402,,,,,,,,,,,
11050,48149,48,519.6199525,56,288.5985748,24764,0,232.5985748,231.0213777,287.0213777,55.54031816,44.76321082,,,,,,,,,,,
10400,48151,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48153,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48155,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
17000,48157,48,3436,460,1244,628443,0,784,2192,2652,36.20488941,22.81722934,,,,,,,,,,,
11050,48159,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10900,48161,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48163,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48165,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
15650,48167,48,8065,1431,3365,301092,0,1934,4700,6131,41.72349659,23.98016119,,,,,,,,,,,
10400,48169,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
12700,48171,48,248.5397992,17,121.3872153,25178,0,104.3872153,127.1525839,144.1525839,48.84015184,42.00020103,,,,,,,,,,,
11050,48173,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48175,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48177,48,369.042503,143,196.5336482,20048,0,53.53364817,172.5088548,315.5088548,53.25501713,14.50609286,,,,,,,,,,,
11750,48179,48,414.1183036,67,212.3787202,22900,0,145.3787202,201.7395833,268.7395833,51.28455285,35.10560122,,,,,,,,,,,
12650,48181,48,2229.921112,456,981.9027182,121768,0,525.9027182,1248.018394,1704.018394,44.03306974,23.58391584,,,,,,,,,,,
12200,48183,48,3635.109615,701,1467.201229,122712,0,766.2012293,2167.908386,2868.908386,40.36195286,21.07780261,,,,,,,,,,,
11050,48185,48,349.5153494,76,204.5911169,26767,0,128.5911169,144.9242325,220.9242325,58.53566009,36.79126457,,,,,,,,,,,
12950,48187,48,1192.798178,301,423.8667306,139668,0,122.8667306,768.9314478,1069.931448,35.53549446,10.30071413,,,,,,,,,,,
10850,48189,48,930.3459363,166,575.1104495,36156,0,409.1104495,355.2354868,521.2354868,61.816839,43.97401371,,,,,,,,,,,
10400,48191,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10400,48193,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48195,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
10750,48197,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
13400,48199,48,756.9964868,51,372.7023315,55223,0,321.7023315,384.2941552,435.2941552,49.23435419,42.49720272,,,,,,,,,,,
17000,48201,48,119594,13782,29672,4255830,0,15890,89922,103704,24.81060923,13.28661973,,,,,,,,,,,
12200,48203,48,1116.890385,330,450.7987707,67137,0,120.7987707,666.0916142,996.0916142,40.36195286,10.8156335,,,,,,,,,,,
11050,48205,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
11050,48207,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
17650,48209,48,4170.370343,258,893.3655953,169603,0,635.3655953,3277.004748,3535.004748,21.42173289,15.23523196,,,,,,,,,,,
11400,48211,48,,,,,1,,,,,,18810.63305,10175.73407,3874,6301.734073,8634.898972,12508.89897,54.09564925,33.50091439,10400,11950,
