l30_4,county,state,hud_units06,pop2011_13,state_flag,Avg_ELITotal_05_07,Avg_Units_05_07,Avg_Units_No_Assist_05_07,Gap_05_to_07,Gap_05_to_07_No_Assist,per100,per100_No_Assist,state_hud_units06,State_Avg_ELITotal_05_07,State_Avg_Units_05_07,State_Avg_Units_No_Assist_05_07,State_Gap_05_to_07,State_Gap_05_to_07_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
15450,06031,06,436,151445,0,2914,822.6666667,386.6666667,2091.333333,2527.333333,28.23152597,13.26927477,,,,,,,,,,,
15450,06033,06,114,64040,0,1782.565073,599.493611,485.493611,1183.071462,1297.071462,33.63095238,27.23567393,,,,,,,,,,,
15950,06035,06,43,33362,0,845.868943,287.774582,244.774582,558.094361,601.094361,34.02117839,28.93764856,,,,,,,,,,,
22200,06037,06,69062,9951320,0,410563.6667,76183.66667,7121.666667,334380,403442,18.55587156,1.734607138,,,,,,,,,,,
15450,06039,06,382,152255,0,3244,1070.333333,688.3333333,2173.666667,2555.666667,32.99424579,21.21866009,,,,,,,,,,,
33950,06041,06,2513,256486,0,9153.333333,2477,0,6676.333333,9153.333333,27.0611799,0,,,,,,,,,,,
15550,06043,06,21,,1,,,,,,,,262,2139.227163,749.5923663,487.5923663,1389.634797,1651.634797,35.04033509,22.79292142,15450,19750,
15450,06045,06,462,87333,0,2473.434927,831.8397224,369.8397224,1641.595204,2103.595204,33.63095238,14.95247433,,,,,,,,,,,
15450,06047,06,927,261493,0,6702,1226,299,5476,6403,18.29304685,4.461354819,,,,,,,,,,,
15450,06049,06,67,,1,,,,,,,,262,2139.227163,749.5923663,487.5923663,1389.634797,1651.634797,35.04033509,22.79292142,15450,19750,
19250,06051,06,8,,1,,,,,,,,262,2139.227163,749.5923663,487.5923663,1389.634797,1651.634797,35.04033509,22.79292142,15450,19750,
19350,06053,06,1970,425414,0,9403.031371,2693.292872,723.2928723,6709.738498,8679.738498,28.64281492,7.692124421,,,,,,,,,,,
22750,06055,06,898,139042,0,2739,584.3333333,0,2154.666667,2739,21.33382013,0,,,,,,,,,,,
19550,06057,06,92,98394,0,2185.160961,916.1689537,824.1689537,1268.992007,1360.992007,41.92684063,37.71662447,,,,,,,,,,,
26000,06059,06,15515,3084550,0,75173.33333,13283,0,61890.33333,75173.33333,17.66982973,0,,,,,,,,,,,
20150,06061,06,706,361892,0,5869.333333,1507.333333,801.3333333,4362,5068,25.68150841,13.65288505,,,,,,,,,,,
17000,06063,06,153,,1,,,,,,,,262,2139.227163,749.5923663,487.5923663,1389.634797,1651.634797,35.04033509,22.79292142,15450,19750,
17750,06065,06,5619,2264491,0,35922.66667,7002,1383,28920.66667,34539.66667,19.49187143,3.849936901,,,,,,,,,,,
20150,06067,06,8585,1448487,0,43824.66667,10576,1991,33248.66667,41833.66667,24.1325281,4.543103579,,,,,,,,,,,
22400,06069,06,120,56867,0,1193.968629,384.3737943,264.3737943,809.5948351,929.5948351,32.1929559,22.14244058,,,,,,,,,,,
17750,06071,06,5830,2076322,0,39336.66667,7267.333333,1437.333333,32069.33333,37899.33333,18.47470553,3.653927633,,,,,,,,,,,
21050,06073,06,19520,3175313,0,87737,16726.33333,0,71010.66667,87737,19.06417285,0,,,,,,,,,,,
33950,06075,06,15627,826626,0,64203,28224,12597,35979,51606,43.96056259,19.62057848,,,,,,,,,,,
18100,06077,06,3909,700220,0,16124,2717,0,13407,16124,16.85065741,0,,,,,,,,,,,
19250,06079,06,1115,274106,0,9603,1625.333333,510.3333333,7977.666667,9092.666667,16.92526641,5.3143115,,,,,,,,,,,
33950,06081,06,3748,738114,0,23354,3847.333333,99.33333333,19506.66667,23254.66667,16.47398019,0.425337558,,,,,,,,,,,
20150,06083,06,3052,430616,0,12433,2543.666667,0,9889.333333,12433,20.45899354,0,,,,,,,,,,,
31850,06085,06,14678,1836454,0,62016.33333,16550.66667,1872.666667,45465.66667,60143.66667,26.68759305,3.019634612,,,,,,,,,,,
24400,06087,06,2697,266908,0,9111,2588.666667,0,6522.333333,9111,28.41254162,0,,,,,,,,,,,
15800,06089,06,593,178422,0,5525.666667,990.6666667,397.6666667,4535,5128,17.92845509,7.196718345,,,,,,,,,,,
15450,06091,06,4,,1,,,,,,,,262,2139.227163,749.5923663,487.5923663,1389.634797,1651.634797,35.04033509,22.79292142,15450,19750,
15450,06093,06,226,44249,0,1695.390621,576.7918674,350.7918674,1118.598753,1344.598753,34.02117839,20.69091708,,,,,,,,,,,
22600,06095,06,2141,420628,0,10506.66667,2389.333333,248.3333333,8117.333333,10258.33333,22.74111675,2.36357868,,,,,,,,,,,
22550,06097,06,3167,491057,0,14367.66667,3573.666667,406.6666667,10794,13961,24.87297868,2.830429436,,,,,,,,,,,
16800,06099,06,1928,521597,0,10710.66667,2029.333333,101.3333333,8681.333333,10609.33333,18.94684427,0.946097348,,,,,,,,,,,
15500,06101,06,263,94916,0,2273.128084,602.6006937,339.6006937,1670.527391,1933.527391,26.50975534,14.93979579,,,,,,,,,,,
15450,06103,06,214,63220,0,1899.488572,589.6467269,375.6467269,1309.841845,1523.841845,31.04239402,19.77620357,,,,,,,,,,,
15450,06105,06,3,,1,,,,,,,,262,2139.227163,749.5923663,487.5923663,1389.634797,1651.634797,35.04033509,22.79292142,15450,19750,
15450,06107,06,364,450964,0,11570.66667,2173.333333,1809.333333,9397.333333,9761.333333,18.78312975,15.6372436,,,,,,,,,,,
16500,06109,06,93,54209,0,1144.796292,361.4814619,268.4814619,783.3148305,876.3148305,31.57605107,23.45233503,,,,,,,,,,,
25700,06111,06,5548,834880,0,19081.66667,6269.333333,721.3333333,12812.33333,18360.33333,32.8552712,3.780242816,,,,,,,,,,,
19700,06113,06,1142,203504,0,6805.333333,868.3333333,0,5937,6805.333333,12.75960031,0,,,,,,,,,,,
15500,06115,06,320,72958,0,2032.205249,538.7326396,218.7326396,1493.472609,1813.472609,26.50975534,10.76331437,,,,,,,,,,,
21500,08001,08,2300,460320,0,12264.91021,2260.62512,0,10004.28509,12264.91021,18.43164834,0,,,,,,,,,,,
16150,08003,08,162,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
21500,08005,08,2529,596249,0,17798.57297,3717.263932,1188.263932,14081.30903,16610.30903,20.88517961,6.676175297,,,,,,,,,,,
16150,08007,08,60,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08009,08,25,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08011,08,63,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
26100,08013,08,2268,305284,0,14278.13933,2437.103129,169.1031292,11841.0362,14109.0362,17.06877256,1.184349902,,,,,,,,,,,
21500,08014,08,,58325,0,,,0,,,,0,,,,,,,,,,,
16150,08015,08,64,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08017,08,4,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
21500,08019,08,7,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08021,08,71,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08023,08,26,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08025,08,27,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08027,08,4,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08029,08,126,30424,0,628.7948172,226.236688,100.236688,402.5581292,528.5581292,35.9794136,15.9410805,,,,,,,,,,,
21500,08031,08,10421,634685,0,36140.52988,13209.63997,2788.639968,22930.88992,33351.88992,36.5507645,7.716101498,,,,,,,,,,,
16150,08033,08,4,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
21500,08035,08,90,298924,0,1369.537513,330.4388869,240.4388869,1039.098626,1129.098626,24.12777188,17.55621037,,,,,,,,,,,
24350,08037,08,27,52050,0,1386.657021,446.4207586,419.4207586,940.2362621,967.2362621,32.19402866,30.24689973,,,,,,,,,,,
21500,08039,08,7,23474,0,274.2731637,149.6557849,142.6557849,124.6173788,131.6173788,54.56450165,52.01230153,,,,,,,,,,,
19650,08041,08,3155,645787,0,16364,2932,0,13432,16364,17.91737961,0,,,,,,,,,,,
16150,08043,08,131,46835,0,1486.123795,239.6864425,108.6864425,1246.437353,1377.437353,16.12829586,7.31341782,,,,,,,,,,,
19200,08045,08,292,56753,0,1042.218012,445.2427279,153.2427279,596.9752839,888.9752839,42.72069019,14.70351943,,,,,,,,,,,
21500,08047,08,4,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
19750,08049,08,28,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
18650,08051,08,28,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16850,08053,08,0,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08055,08,75,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08057,08,1,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
21500,08059,08,2555,545384,0,14244.95882,2558.720435,3.720435186,11686.23838,14241.23838,17.96228735,0.026117557,,,,,,,,,,,
16150,08061,08,8,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08063,08,55,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16850,08065,08,45,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
18200,08067,08,215,52539,0,1719.085197,618.5167732,403.5167732,1100.568424,1315.568424,35.9794136,23.47276178,,,,,,,,,,,
20750,08069,08,1661,310604,0,10901.89616,2507.085869,846.0858686,8394.810287,10055.81029,22.99678728,7.760905594,,,,,,,,,,,
16150,08071,08,232,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08073,08,35,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08075,08,133,22597,0,618.3175708,337.3819011,204.3819011,280.9356697,413.9356697,54.56450165,33.05451935,,,,,,,,,,,
16150,08077,08,945,147614,0,3620.042449,941.41987,0,2678.622579,3620.042449,26.00576881,0,,,,,,,,,,,
16850,08079,08,0,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08081,08,113,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08083,08,193,25505,0,531.4881079,191.2263046,0,340.2618033,531.4881079,35.9794136,0,,,,,,,,,,,
16150,08085,08,244,40793,0,911.0411786,327.7872737,83.78727369,583.2539049,827.2539049,35.9794136,9.196870094,,,,,,,,,,,
16150,08087,08,165,28429,0,811.5919347,442.8410946,277.8410946,368.7508401,533.7508401,54.56450165,34.23408769,,,,,,,,,,,
16150,08089,08,303,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
18100,08091,08,2,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
21500,08093,08,3,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08095,08,29,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
29300,08097,08,11,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08099,08,164,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08101,08,1875,160951,0,6000.482657,2232.608647,357.6086469,3767.87401,5642.87401,37.20715107,5.959664703,,,,,,,,,,,
16200,08103,08,24,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08105,08,88,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
22100,08107,08,23,23312,0,456.0689257,194.8357928,171.8357928,261.2331329,284.2331329,42.72069019,37.67759282,,,,,,,,,,,
16150,08109,08,37,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08111,08,1,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
21500,08113,08,25,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
16150,08115,08,15,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
23650,08117,08,11,28241,0,773.2126053,248.9282877,237.9282877,524.2843176,535.2843176,32.19402866,30.77139277,,,,,,,,,,,
20400,08119,08,17,23329,0,380.9130435,61.43478261,44.43478261,319.4782609,336.4782609,16.12829586,11.66533501,,,,,,,,,,,
16150,08121,08,9,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
17950,08123,08,1445,263884,0,6720,2383,938,4337,5782,35.46130952,13.95833333,,,,,,,,,,,
16150,08125,08,67,,1,,,,,,,,1919,9183.477974,3969.232866,2050.232866,5214.245109,7133.245109,43.22145571,22.32523311,16150,29300,
30000,09001,09,8566,933794,0,29298.33333,12785.66667,4219.666667,16512.66667,25078.66667,43.63956994,14.40241197,,,,,,,,,,,
24100,09003,09,13370,897426,0,36780,16428,3058,20352,33722,44.66557912,8.314301251,,,,,,,,,,,
24600,09005,09,854,187795,0,5235.666667,1955.333333,1101.333333,3280.333333,4134.333333,37.34640606,21.03520723,,,,,,,,,,,
24100,09007,09,985,165741,0,2996.333333,1561.666667,576.6666667,1434.666667,2419.666667,52.11925687,19.2457448,,,,,,,,,,,
23000,09009,09,11795,863217,0,36562.66667,13128.66667,1333.666667,23434,35229,35.90730071,3.6476187,,,,,,,,,,,
22750,09011,09,2090,274239,0,7231.666667,3200.333333,1110.333333,4031.333333,6121.333333,44.25443651,15.35376815,,,,,,,,,,,
24100,09013,09,653,152097,0,3336.666667,1137,484,2199.666667,2852.666667,34.07592408,14.50549451,,,,,,,,,,,
22750,09015,09,1169,117955,0,3851.333333,1712.333333,543.3333333,2139,3308,44.4607928,14.10766834,,,,,,,,,,,
17600,10001,10,686,167382,0,3665.542116,1300.385975,614.3859747,2365.156141,3051.156141,35.47595236,16.76112169,,,,,,,,,,,
21650,10003,10,4822,546059,0,15201,4444.333333,0,10756.66667,15201,29.23711159,0,,,,,,,,,,,
16550,10005,10,493,203488,0,2707.333333,1208.666667,715.6666667,1498.666667,1991.666667,44.64417631,26.43437577,,,,,,,,,,,
28350,11001,11,7417,633167,0,48640.66667,23567.33333,16150.33333,25073.33333,32490.33333,48.45191267,33.20335522,,,,,,,,,,,
16350,12001,12,2250,251635,0,14505,2650,400,11855,14105,18.26956222,2.757669769,,,,,,,,,,,
15750,12003,12,187,27050,0,402.4598177,180.3252126,0,222.1346051,402.4598177,44.8057681,0,,,,,,,,,,,
15500,12005,12,1058,172251,0,3898.666667,1198.666667,140.6666667,2700,3758,30.74555404,3.608071135,,,,,,,,,,,
14200,12007,12,72,27462,0,330.089941,147.8993335,75.89933349,182.1906075,254.1906075,44.8057681,22.99353117,,,,,,,,,,,
17200,12009,12,2193,547403,0,10548.33333,2441,248,8107.333333,10300.33333,23.14109654,2.351082319,,,,,,,,,,,
18400,12011,12,7655,1812793,0,37549,6933,0,30616,37549,18.46387387,0,,,,,,,,,,,
13250,12013,12,49,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
15250,12015,12,253,162283,0,1345,322.3333333,69.33333333,1022.666667,1275.666667,23.96530359,5.154894672,,,,,,,,,,,
13250,12017,12,42,139467,0,1202.851166,328.6539065,286.6539065,874.1972597,916.1972597,27.32290708,23.83120327,,,,,,,,,,,
18100,12019,12,194,194268,0,2067.333333,306.3333333,112.3333333,1761,1955,14.81780071,5.433731054,,,,,,,,,,,
20950,12021,12,475,333294,0,5424,1412.666667,937.6666667,4011.333333,4486.333333,26.04473943,17.2873648,,,,,,,,,,,
13250,12023,12,105,67608,0,1419.803264,636.1537578,531.1537578,783.6495059,888.6495059,44.8057681,37.41037729,,,,,,,,,,,
13250,12027,12,2,34583,0,332.9508167,75.27256137,73.27256137,257.6782553,259.6782553,22.60771189,22.00702257,,,,,,,,,,,
13250,12029,12,20,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
18100,12031,12,9866,879131,0,27132.2401,10045.66621,179.6662053,17086.5739,26952.5739,37.02483159,0.662187142,,,,,,,,,,,
15750,12033,12,2124,302964,0,8719.666667,2400.333333,276.3333333,6319.333333,8443.333333,27.5278107,3.169081387,,,,,,,,,,,
16650,12035,12,172,98578,0,1794.838235,972.0321962,800.0321962,822.8060384,994.8060384,54.15709212,44.5740558,,,,,,,,,,,
13250,12037,12,33,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
17550,12039,12,433,46740,0,743.741861,329.3976757,0,414.3441853,743.741861,44.28924778,0,,,,,,,,,,,
16350,12041,12,40,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
13250,12043,12,0,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
13250,12045,12,28,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
13250,12047,12,26,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
13250,12049,12,43,27246,0,436.5140068,98.685829,55.685829,337.8281778,380.8281778,22.60771189,12.75693979,,,,,,,,,,,
13250,12051,12,59,37895,0,637.8331052,144.1994708,85.19947075,493.6336345,552.6336345,22.60771189,13.35764325,,,,,,,,,,,
16300,12053,12,307,173549,0,1792,635.6666667,328.6666667,1156.333333,1463.333333,35.47247024,18.34077381,,,,,,,,,,,
13850,12055,12,165,97903,0,1974.959713,446.4932019,281.4932019,1528.466512,1693.466512,22.60771189,14.25311109,,,,,,,,,,,
16300,12057,12,6629,1280536,0,28870.66667,6778.666667,149.6666667,22092,28721,23.47942548,0.518403916,,,,,,,,,,,
13250,12059,12,117,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
16650,12061,12,177,140509,0,2132.197987,427.2381735,250.2381735,1704.959814,1881.959814,20.03745318,11.73616029,,,,,,,,,,,
13250,12063,12,327,48987,0,750.8256119,340.3520723,13.35207227,410.4735396,737.4735396,45.3303759,1.778318701,,,,,,,,,,,
17550,12065,12,88,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
13250,12067,12,29,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
17200,12069,12,490,303753,0,4744.333333,1783,1293,2961.333333,3451.333333,37.58167639,27.25356566,,,,,,,,,,,
16800,12071,12,1790,645681,0,8425.666667,2347.333333,557.3333333,6078.333333,7868.333333,27.85931875,6.614709024,,,,,,,,,,,
17550,12073,12,1559,281268,0,14361.59147,2593.268991,1034.268991,11768.32248,13327.32248,18.05697506,7.201632165,,,,,,,,,,,
13250,12075,12,151,39952,0,667.9660004,348.0261611,197.0261611,319.9398393,470.9398393,52.1023766,29.49643559,,,,,,,,,,,
13250,12077,12,11,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
13250,12079,12,116,,1,,,,,,,,659,2932.226143,1696.276918,1037.276918,1235.949225,1894.949225,57.84945756,35.37506548,13250,17550,
17500,12081,12,1026,334409,0,6089,1306.333333,280.3333333,4782.666667,5808.666667,21.45398807,4.603930585,,,,,,,,,,,
13450,12083,12,973,335036,0,4344,1649.333333,676.3333333,2694.666667,3667.666667,37.96807858,15.56936771,,,,,,,,,,,
16400,12085,12,118,148992,0,1933,489.6666667,371.6666667,1443.333333,1561.333333,25.33195379,19.22745301,,,,,,,,,,,
17800,12086,12,24640,2592201,0,92488.50221,26930.73709,2290.737094,65557.76512,90197.76512,29.11792974,2.476780399,,,,,,,,,,,
18300,12087,12,442,75076,0,2379.831122,648.5962389,206.5962389,1731.234883,2173.234883,27.25387667,8.681130227,,,,,,,,,,,
18100,12089,12,109,74868,0,906.4265621,492.0004611,383.0004611,414.426101,523.426101,54.27913101,42.25388764,,,,,,,,,,,
18800,12091,12,733,189122,0,4286.333333,1309.666667,576.6666667,2976.666667,3709.666667,30.55447546,13.45361226,,,,,,,,,,,
13250,12093,12,0,39425,0,359.8020127,72.09515986,72.09515986,287.7068529,287.7068529,20.03745318,20.03745318,,,,,,,,,,,
17200,12095,12,4127,1198989,0,25545.66667,4642.666667,515.6666667,20903,25030,18.17398907,2.0186072,,,,,,,,,,,
17200,12097,12,230,288077,0,4725,515,285,4210,4440,10.8994709,6.031746032,,,,,,,,,,,
19300,12099,12,4917,1354932,0,26990.66667,6497.666667,1580.666667,20493,25410,24.07375389,5.856345403,,,,,,,,,,,
16300,12101,12,1257,470938,0,7822.333333,1887.666667,630.6666667,5934.666667,7191.666667,24.13175949,8.062385477,,,,,,,,,,,
16300,12103,12,5481,922744,0,21236.33333,4330.666667,0,16905.66667,21236.33333,20.39272316,0,,,,,,,,,,,
14850,12105,12,1690,616447,0,10162.66667,2196,506,7966.666667,9656.666667,21.60850171,4.979008134,,,,,,,,,,,
