county,ELI_Cutoff,Housing gap,Total ELI renters,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),Number of HUD asst units,AAA units,AAA units (asst off)
8115,12700,16.13855235,39.8415657,26.13855235,59.49317739,34.39376219,10,23.70301336,13.70301336
8117,19400,396.7720976,613.548153,396.7720976,35.33154722,35.33154722,,216.7760554,216.7760554
8119,17500,170.3552632,247.5,181.3552632,31.16959064,26.7251462,11,77.14473684,66.14473684
8121,12700,24.53059957,60.55917987,41.53059957,59.49317739,31.42146302,17,36.02858031,19.02858031
8123,13450,2669,4136,3515,35.46905222,15.01450677,846,1467,621
8125,12700,69.71854613,172.1155638,93.71854613,59.49317739,45.54905783,24,102.3970177,78.39701771
9001,26200,14742,30154,22297,51.11096372,26.05624461,7555,15412,7857
9003,18675,17304,30870,26376,43.94557823,14.55782313,9072,13566,4494
9005,17900,2024,3636,2631,44.33443344,27.64026403,607,1612,1005
9007,18300,1766,2980,2463,40.73825503,17.34899329,697,1214,517
9009,18200,19203,32360,27639,40.65822003,14.58899876,8436,13157,4721
9011,17700,3581,6693,5201,46.49633946,22.29194681,1620,3112,1492
9013,17475,1601,2369,1934,32.41874209,18.36217813,333,768,435
9015,16550,1532,3055,2368,49.85270049,22.48772504,836,1523,687
10001,14600,1864.846611,2782.771109,2530.846611,32.98598635,9.053008245,666,917.9244979,251.9244979
10003,19800,6878,13238,11077,48.0435111,16.32421816,4199,6360,2161
10005,13400,974,2338,1450,58.34046193,37.9811805,476,1364,888
11001,24200,22109,52474,35977,57.86675306,31.43842665,13868,30365,16497
12001,13400,10265,12832,11828,20.00467581,7.824189526,1563,2567,1004
12003,12000,86.9723026,193.7651922,152.9723026,55.11458916,21.05274387,66,106.7928896,40.79288963
12005,12800,2335,3670,3180,36.3760218,13.35149864,845,1335,490
12007,12650,165.313766,368.3017776,246.313766,55.11458916,33.12175477,81,202.9880116,121.9880116
12009,14900,7237,10361,9214,30.15152978,11.07036,1977,3124,1147
12011,16350,34008,42510,39506,20,7.066572571,5498,8502,3004
12013,11150,95.25249302,206.4148385,146.252493,53.85385385,29.14632779,51,111.1623454,60.16234543
12015,12700,1002,1515,1250,33.86138614,17.49174918,248,513,265
12017,11250,1045.257299,1478.259209,1137.257299,29.29133858,23.06780218,92,433.0019099,341.0019099
12019,15400,738,1180,932,37.45762712,21.01694915,194,442,248
12021,17750,3085,4699,3548,34.34773356,24.49457331,463,1614,1151
12023,11700,495.2773874,1103.426209,585.2773874,55.11458916,46.95817605,90,608.1488219,518.1488219
12027,11150,283.3918306,463.2961422,312.3918306,38.83138564,32.5718904,29,179.9043117,150.9043117
12029,11150,79.62236842,171.5013158,99.62236842,53.57331922,41.91160111,20,91.87894737,71.87894737
12031,15400,12742.75458,23390.54667,19705.75458,45.52177525,15.75333889,6963,10647.79208,3684.792084
12033,12800,4838,7655,6849,36.79947747,10.52906597,2011,2817,806
12035,12900,466.3895036,894.9636421,565.3895036,47.88732394,36.82542206,99,428.5741385,329.5741385
12037,11150,101.1368169,219.1663343,138.1368169,53.85385385,36.97169897,37,118.0295174,81.02951735
12039,15500,349.4737685,1044.543052,714.4737685,66.54290429,31.59939484,365,695.0692832,330.0692832
12041,11150,71.16008772,153.2741228,103.1600877,53.57331922,32.69569199,32,82.11403509,50.11403509
12043,11150,54.73827534,89.48751891,54.73827534,38.83138564,38.83138564,,34.74924357,34.74924357
12045,11400,97.09134424,210.3996809,124.0913442,53.85385385,41.02113477,27,113.3083367,86.30833665
12047,11150,109.625,236.125,161.625,53.57331922,31.55108523,52,126.5,74.5
12049,11600,210.6384266,344.3570348,273.6384266,38.83138564,20.53642035,63,133.7186082,70.71860817
12051,11150,353.3736763,577.704236,441.3736763,38.83138564,23.59867754,88,224.3305598,136.3305598
12053,14250,1048,1676,1170,37.47016706,30.19093079,122,628,506
12055,11150,929.8577912,1520.155068,1050.857791,38.83138564,30.87167137,121,590.2972769,469.2972769
12057,14250,19526,26607,24448,26.61329725,8.114405983,4922,7081,2159
12059,11150,107.8994764,262.5424084,209.8994764,58.90207715,20.05121088,102,154.6429319,52.64293194
12061,14300,1582.884339,2173.209002,1845.884339,27.16373174,15.06181242,263,590.3246633,327.3246633
12063,11150,264.8178011,644.3581152,545.8178011,58.90207715,15.29278701,281,379.5403141,98.54031413
12065,11250,89.00039888,192.8663742,184.0003989,53.85385385,4.596952323,95,103.8659753,8.865975267
12067,11150,46.92719298,101.0780702,49.92719298,53.57331922,50.60531637,3,54.1508772,51.1508772
12069,14900,1892,3508,2438,46.06613455,30.50171038,546,1616,1070
12071,14200,5074,7568,6269,32.95454546,17.16437632,1195,2494,1299
12073,15500,11218.52623,14159.45695,12591.52623,20.77008128,11.07338172,1373,2940.930717,1567.930717
12075,11150,283.1017544,609.7824561,406.1017544,53.57331922,33.40219118,123,326.6807018,203.6807018
12077,11600,36.77702433,79.69684882,44.77702433,53.85385385,43.81581582,8,42.91982449,34.91982449
12079,11150,149.3147188,323.5692062,239.3147188,53.85385385,26.03909328,90,174.2544874,84.25448743
12081,14300,3337,4779,4183,30.1736765,12.47122829,846,1442,596
12083,11500,2417,3587,3301,32.61778645,7.973236688,884,1170,286
12085,14900,1333,1760,1464,24.26136364,16.81818182,131,427,296
12086,13400,65779.00252,87981.73067,65779.00252,25.23561196,25.23561196,,22202.72815,22202.72815
12087,14800,1889.997479,2827.269328,2227.997479,33.15113419,21.19613589,338,937.2718487,599.2718487
12089,15400,368.2454167,784.4533333,449.2454167,53.05706522,42.73140319,81,416.2079167,335.2079167
12091,13900,1955,2980,2361,34.39597315,20.77181208,406,1025,619
12093,11150,361.1156613,495.790998,361.1156613,27.16373174,27.16373173,,134.6753367,134.6753367
12095,14900,17089,21150,19943,19.20094563,5.706855792,2854,4061,1207
12097,14900,2565,3129,2873,18.02492809,8.181527645,308,564,256
12099,17000,17990,24940,21266,27.86688051,14.73135525,3276,6950,3674
12101,14250,4338,6038,5015,28.15501822,16.94269626,677,1700,1023
12103,14250,15451,21268,19833,27.35094978,6.747225879,4382,5817,1435
12105,13000,6646,10040,8126,33.80478088,19.06374502,1480,3394,1914
12107,11150,643.6104964,1235.036358,1030.610496,47.88732394,16.55221405,387,591.4258615,204.4258615
12109,15400,1303,1871,1469,30.35809727,21.48583645,166,568,402
12111,14900,2416,3642,3172,33.66282263,12.90499725,756,1226,470
12113,12800,1043,1403,1258,25.6593015,10.33499644,215,360,145
12115,14300,3837,5068,4635,24.28966062,8.543804262,798,1231,433
12117,14900,4372,5582,4930,21.67681835,11.68040129,558,1210,652
12119,11650,301.7427012,426.7407913,334.7427012,29.29133858,21.55830704,33,124.99809,91.99809004
12121,11150,286.5635965,617.2390351,387.5635965,53.57331922,37.21012858,101,330.6754386,229.6754386
12123,11150,156.3023534,338.7116075,212.3023534,53.85385385,37.32061473,56,182.4092541,126.4092541
12125,12050,55.43654403,123.506821,137.436544,55.11458916,0,82,68.07027697,0
12127,12900,6091,8529,7691,28.58482823,9.825301911,1600,2438,838
12129,11800,197.1248504,427.1751097,288.1248504,53.85385385,32.55111455,91,230.0502593,139.0502593
12131,12100,316.7371728,770.6890052,540.7371728,58.90207715,29.83717568,224,453.9518325,229.9518325
12133,11150,141.5455497,344.4104712,197.5455497,58.90207715,42.64240891,56,202.8649215,146.8649215
13001,11600,220.0700199,369.5682617,282.0700199,40.45213221,23.67579982,62,149.4982419,87.49824186
13003,11600,52.82986301,164.740274,66.82986301,67.93142215,59.43319663,14,111.910411,97.91041096
13005,11600,107.2227397,334.3545206,166.2227397,67.93142215,50.28548157,59,227.1317808,168.1317808
13007,11600,17.85662315,47.05328483,17.85662315,62.05020921,62.05020921,,29.19666167,29.19666167
13009,12550,513.3954039,1276.383322,806.3954039,59.77733371,36.8218473,293,762.9879176,469.9879176
13011,11900,80.9531555,176.9111906,92.9531555,54.24079437,47.45772997,12,95.95803513,83.95803513
13013,18950,464.6666667,1092.197531,696.6666667,57.45580323,36.21422435,232,627.5308642,395.5308642
13015,18950,838.1700508,1670.071066,1125.170051,49.81231231,32.62741487,287,831.9010152,544.9010152
13017,11600,286.6959079,640.3340154,345.6959079,55.2271313,46.01319005,59,353.6381074,294.6381074
13019,11600,172.6063939,385.515601,224.6063939,55.2271313,41.73870182,52,212.9092072,160.9092072
13021,14200,3498,7927,5727,55.87233506,27.75324839,2229,4429,2200
13023,11900,111.2603009,313.3391105,155.2603009,64.49204804,50.44975376,44,202.0788097,158.0788097
13025,11600,44.70219178,139.3956164,46.70219178,67.93142215,66.4966568,2,94.69342466,92.69342466
13027,11600,144.3180011,267.9852357,210.3180011,46.14703277,21.51881031,66,123.6672345,57.66723452
13029,13550,220.6610637,383.5333668,223.6610637,42.46626687,41.68406634,3,162.8723031,159.8723031
13031,11600,2122.027825,3563.566427,2431.027825,40.45213221,31.78104368,309,1441.538603,1132.538603
13033,11600,264.6296639,695.7841505,475.6296639,61.96670135,31.6412046,211,431.1544866,220.1544866
13035,13100,235.9632697,409.4382427,286.9632697,42.3690205,29.91292953,51,173.474973,122.474973
13037,11600,55.1226193,145.2514445,55.1226193,62.05020921,62.05020921,,90.12882517,90.12882517
13039,12700,385.0160243,738.8003465,566.0160243,47.88632327,23.38714689,181,353.7843222,172.7843222
13043,11600,160.5341691,269.5884421,188.5341691,40.45213221,30.06593028,28,109.054273,81.05427304
13045,18950,1149.100835,2687.328998,1622.100835,57.24003887,39.63891894,473,1538.228163,1065.228163
13047,14400,606.2319093,1261.34612,833.2319093,51.93770373,33.94105742,227,655.114211,428.114211
13049,11750,68.14739726,212.5052055,85.14739726,67.93142215,59.93161811,17,144.3578082,127.3578082
13051,13550,5318,8079,6993,34.17502166,13.44225771,1675,2761,1086
13053,12500,62.05986001,157.7383539,62.05986001,60.65645514,60.65645514,,95.67849385,95.67849385
13055,11600,173.6306126,314.9906527,234.6306126,44.8775349,25.51188087,61,141.3600401,80.36004006
13057,18950,755,1319,868,42.75966641,34.19257013,113,564,451
13059,13600,6124.935382,7586.148907,7108.935382,19.26159825,6.290590009,984,1461.213525,477.2135252
13061,11600,39.98330837,105.3584421,39.98330837,62.05020921,62.0502092,,65.37513374,65.37513374
13063,18950,4012,5470,5475,26.65447898,0,1463,1458,0
13065,11600,47.82821918,149.1435616,60.82821918,67.93142215,59.21498822,13,101.3153425,88.31534246
13067,18950,8517,10728,9732,20.60961969,9.284116331,1215,2211,996
13069,11600,288.5323288,899.7353425,446.5323288,67.93142215,50.37070262,158,611.2030137,453.2030137
13071,11600,704.1720522,1855.536058,1092.172052,62.05020921,41.13980985,388,1151.364006,763.364006
13073,14000,451.6736968,917.8241146,516.6736968,50.78864353,43.70667663,65,466.1504178,401.1504178
13075,11600,173.3424552,387.1595908,217.3424552,55.2271313,43.86230888,44,213.8171356,169.8171356
13077,18950,765.370731,1811.284116,1335.370731,57.74430282,26.27491626,570,1045.913385,475.9133847
13079,11900,97.48289521,169.1501621,109.4828952,42.3690205,35.2747323,12,71.66726684,59.66726684
13081,11600,582.841902,1481.416848,891.841902,60.65645514,39.79804514,309,898.5749457,589.5749457
13083,14400,94.09706481,195.7814589,99.09706481,51.93770373,49.38383575,5,101.6843941,96.68439407
13085,12200,128.0704091,261.8610847,130.0704091,51.09223301,50.32846928,2,133.7906756,131.7906756
13087,11600,387.1662011,727.9695531,408.1662011,46.8156052,43.93086917,21,340.803352,319.803352
13089,18950,14304,19051,18642,24.91732717,2.146868931,4338,4747,409
13091,11600,191.3963375,539.0238718,328.3963375,64.49204804,39.075734,137,347.6275343,210.6275343
13093,11600,174.4619841,443.4322954,296.4619841,60.65645514,33.1437996,122,268.9703114,146.9703114
13095,12500,2774.516774,4584.594305,3768.516774,39.48173842,17.80043068,994,1810.077531,816.077531
13097,18950,1050.899165,2457.671002,1330.899165,57.24003887,45.84713885,280,1406.771837,1126.771837
13099,11600,167.3087952,440.8688209,167.3087952,62.05020921,62.05020921,,273.5600257,273.5600257
13101,11600,25.54911982,47.44236229,25.54911982,46.14703277,46.14703277,,21.89324248,21.89324248
13103,13550,222.2014551,386.2107376,233.2014551,42.46626687,39.61808091,11,164.0092825,153.0092825
13105,11600,224.659601,614.894015,416.659601,63.46368715,32.23879386,192,390.234414,198.234414
13107,11600,356.5963614,937.5898859,568.5963614,61.96670135,39.35553594,212,580.9935245,368.9935245
13109,11600,204.122917,342.7879529,247.122917,40.45213221,27.90793408,43,138.6650359,95.66503592
13111,11600,116.1367887,256.6991718,145.1367887,54.75763016,43.46035959,29,140.5623831,111.5623831
13113,18950,465.836361,1102.422613,570.836361,57.74430282,48.21982475,105,636.586252,531.586252
13115,11900,1217.85979,2209.371057,1688.85979,44.8775349,23.55925074,471,991.5112669,520.5112669
13117,18950,481.9895338,985.5071361,557.9895338,51.09223301,43.38046744,76,503.5176023,427.5176023
13119,11900,147.5146389,322.3715029,262.5146389,54.24079437,18.56766602,115,174.856864,59.85686402
13121,18950,22569,43626,36058,48.26708843,17.34745335,13489,21057,7568
13123,11600,181.1060647,400.3018969,222.1060647,54.75763016,44.51536044,41,219.1958322,178.1958322
13125,11900,15.32778292,40.30095591,20.32778292,61.96670135,49.56004774,5,24.97317299,19.97317299
13127,14200,1081.983976,2076.199654,1733.983976,47.88632327,16.48279236,652,994.2156778,342.2156778
13129,12100,410.9416075,702.4011908,578.9416075,41.49474504,17.57679014,168,291.4595832,123.4595832
13131,11600,371.127095,697.8120112,371.127095,46.8156052,46.8156052,,326.6849162,326.6849162
13133,11600,166.3541147,455.3117207,263.3541147,63.46368715,42.15960127,97,288.957606,191.957606
13135,18950,5495,6684,6200,17.78874925,7.24117295,705,1189,484
13137,11900,275.6986375,609.3815122,393.6986375,54.75763016,35.39373453,118,333.6828747,215.6828747
13139,15100,1832,2826,2402,35.17338995,15.00353857,570,994,424
13141,11600,90.1084788,246.627182,128.1084788,63.46368715,48.05581536,38,156.5187032,118.5187032
13143,11900,271.8000334,493.0839593,392.8000334,44.8775349,20.33810348,121,221.2839259,100.2839259
13145,12500,118.0303704,216.1474074,125.0303704,45.39357572,42.15504508,7,98.11703704,91.11703704
13147,11900,195.0071568,426.1594014,320.0071568,54.24079437,24.90904677,125,231.1522446,106.1522446
13149,11600,89.00024691,162.9849383,95.00024691,45.39357572,41.71225395,6,73.98469136,67.98469136
13151,18950,621,1052,765,40.96958175,27.28136882,144,431,287
13153,14200,1271.679105,2528.656716,1942.679105,49.70930233,23.17347421,671,1256.977612,585.9776119
13155,11600,81.7028133,182.4828645,150.7028133,55.2271313,17.41536185,69,100.7800512,31.78005115
13157,12200,364.1093038,795.7072219,479.1093038,54.24079437,39.78824237,115,431.597918,316.597918
13159,12000,64.42478086,160.1703388,98.42478086,59.77733371,38.54993277,34,95.74555792,61.74555792
13161,11600,146.7133466,246.3788412,182.7133466,40.45213221,25.84048788,36,99.66549458,63.66549458
13163,11600,233.0724638,612.8115942,336.0724638,61.96670135,45.15892536,103,379.7391304,276.7391304
13165,11600,100.9830404,265.5121801,145.9830404,61.96670135,45.01832634,45,164.5291397,119.5291397
13167,11600,71.10092395,176.7683014,117.100924,59.77733371,33.75456852,46,105.6673774,59.6673774
13169,14200,86.82276119,172.641791,121.8227612,49.70930233,29.43611135,35,85.81902985,50.81902985
13171,11900,199.5210659,346.2045373,258.5210659,42.3690205,25.3270717,59,146.6834714,87.68347137
13173,11600,69.18976982,154.5350384,81.18976982,55.2271313,47.46190205,12,85.34526854,73.34526854
13175,11600,532.4224118,1323.687515,1028.422412,59.77733371,22.30625429,496,791.2651031,295.2651031
13177,12500,191.4832265,316.4056955,226.4832265,39.48173842,28.41999064,35,124.9224691,89.92246906
13179,11600,913.0669845,1587.01154,1274.066984,42.46626687,19.71911029,361,673.944556,312.944556
13181,11650,35.47256858,97.08852868,43.47256858,63.46368715,55.22378476,8,61.6159601,53.6159601
13183,11600,115.5293527,200.8028098,118.5293527,42.46626687,40.97226387,3,85.2734571,82.2734571
13185,11900,1654.132879,3071.572402,2156.132879,46.14703277,29.80361207,502,1417.439523,915.439523
13187,12200,233.2834625,515.6305103,246.2834625,54.75763016,52.23644498,13,282.3470478,269.3470478
13189,14000,172.3263032,350.1758854,355.3263032,50.78864353,0,183,177.8495822,0
13191,11600,63.541144,110.4415454,64.541144,42.46626687,41.5608105,1,46.90040141,45.90040141
13193,11600,147.5549119,375.0422399,283.5549119,60.65645514,24.39387309,136,227.487328,91.48732802
13195,13600,272.3394294,337.3108998,290.3394294,19.26159825,13.92527499,18,64.97147037,46.97147037
13197,11600,92.00482742,233.8498673,144.0048274,60.65645514,38.41996615,52,141.8450398,89.84503983
13199,11600,261.2711111,478.4622222,305.2711111,45.39357572,36.19744738,44,217.1911111,173.1911111
13201,11600,63.26536313,118.9547486,63.26536313,46.8156052,46.8156052,,55.68938547,55.68938547
13205,11600,273.2839718,720.1198374,634.2839718,62.05020921,11.91966408,361,446.8358656,85.83586561
13207,11900,198.6100108,344.6236946,284.6100108,42.3690205,17.41426511,86,146.0136838,60.01368383
13209,11650,60.45977763,170.2710922,63.45977763,64.49204804,62.73015178,3,109.8113146,106.8113146
13211,12300,133.7356609,366.0349127,190.7356609,63.46368715,47.8914021,57,232.2992519,175.2992519
13213,11900,290.1371651,495.9164186,327.1371651,41.49474504,34.03381037,37,205.7792535,168.7792535
13215,12500,3440,6737,5127,48.93869675,23.89787739,1687,3297,1610
13217,18950,382.0291897,1101.195773,775.0291897,65.30778638,29.61930938,393,719.1665828,326.1665828
13219,13600,250.725189,310.5401935,254.725189,19.26159825,17.97352022,4,59.81500447,55.81500447
13221,11900,84.40024938,231.0037407,86.40024938,63.46368715,62.59790031,2,146.6034913,144.6034913
13223,18950,498.8299492,993.928934,621.8299492,49.81231231,37.43718208,123,495.0989848,372.0989848
13225,14200,314.6921642,625.7462687,647.6921642,49.70930233,0,333,311.0541045,0
13227,18950,195.9400571,400.6317793,282.9400571,51.09223301,29.37653183,87,204.6917222,117.6917222
13229,11600,98.15726027,306.0854795,178.1572603,67.93142215,41.79493239,80,207.9282192,127.9282192
13231,12850,75.16204537,130.4195175,75.16204537,42.3690205,42.3690205,,55.25747209,55.25747209
13233,11900,429.7095644,779.5543315,603.7095644,44.8775349,22.55708936,174,349.8447672,175.8447672
13235,11900,91.94179202,258.9329627,154.941792,64.49204804,40.16142619,63,166.9911707,103.9911707
